rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
1	C35H62O5	[M + Na]+	C35H62O5	0.9999999999999999	5025.7767210112925	5025.7767210112925	0.0	38	0.8085470085470085	-1.6698550166763737	3.3587026207312745	4.021198534104336	DG(16:3_16:0)	585.45130	1487.78	798_6_Brassimet_Leaves_PAXs_23_Pos_4642
2	C24H44NO7P	[M + H]+	C24H44NO7P	0.9999999999999999	4037.1009884283403	4037.1009884283403	0.0	19	0.7342888643880927	-6.883253582503977	7.284102877599764	0.5795919000995425	LPC(16:3)	490.29310	924.127	388_6_Brassimet_Leaves_PAXs_15_Pos_3991
3	C19H38O4	[M + Na]+	C19H38O4	0.9999999999999999	3068.0897263952925	3068.0897263952925	0.0	35	0.8218668650055785	-1.030730116509676	2.471901707817522	4.443099284740622	MG(16:0)	353.26780	1346.404	1479_6_Brassimet_Leaves_PAXs_36_Pos_949
4	C23H34NO10P	[M - H]-	C23H34NO10P	0.9999999999999999	1091.425303631114	1091.425303631114	0.0	29	0.6824703680598878	-2.0698197654740094	3.727076464766408	-2.0546468303338434	PS(11:4_6:1)	514.18370	235.808	2242_6_Brassimet_Leaves_PAXs_5_Neg_856
5	C20H32NO10P	[M + H]+	C20H32NO10P	0.9999999999999999	1082.6225751086336	1082.6225751086336	0.0	37	0.7924758420114457	-3.2727999874332863	4.431194664634331	-3.4700304289442285	PS(8:2_6:1)	478.18200	337.507	1610_6_Brassimet_Leaves_PAXs_38_Pos_1905
6	C31H42NO10P	[M + H]+	C31H42NO10P	0.9999999999999999	1068.060184284253	1068.060184284253	0.0	36	0.7449091909741334	-2.7168956560088984	4.891374275511325	-2.111412671664227	PS(8:2_17:7)	620.26060	650.463	2627_6_Brassimet_Leaves_PAXs_9_Pos_3471
7	C28H42O5	[M + Na]+	C28H42O5	0.9999999999999999	1021.421462677724	1021.421462677724	0.0	14	0.23564954682779457	-2.376298622085287	5.110871924118925	-9.65148938013572	DG(16:4_9:2)	481.28780	518.495	529_6_Brassimet_Leaves_PAXs_18_Pos_4213
8	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	215.2645317667558	215.2645317667558	0.0	51	0.933738696601185	-3.8996041967871724	3.8996041967871724	-0.07233044900331652		293.21110	681.544	1523_6_Brassimet_Leaves_PAXs_37_Pos_1643
9	C14H18O2	[M + H]+	C14H18O2	0.9999999999999999	211.7637815109626	211.7637815109626	0.0	33	0.6821895424836601	-1.1636747393717484	4.072012759363416	-0.7131042227089526		219.13780	460.631	514_6_Brassimet_Leaves_PAXs_18_Pos_4192
10	C12H16O3	[M + H]+	C12H16O3	0.9999999999999999	211.34499093615497	211.34499093615497	0.0	45	0.8968116378985452	-3.2676346648074155	3.2676346648074155	-0.09958095514097237		209.11720	256.814	1860_6_Brassimet_Leaves_PAXs_43_Pos_2357
11	C14H22O3	[M + H]+	C14H22O3	0.9999999999999999	207.0157980801472	207.0157980801472	0.0	28	0.7005409582689337	-1.4960341340789987	6.935757658793086	-3.6419303902976603		239.16330	797.311	489_6_Brassimet_Leaves_PAXs_18_Pos_4163
12	C14H18O2	[M + H]+	C14H18O2	0.9999999999999999	206.66403703417845	206.66403703417845	0.0	49	0.930908065425832	-2.682942113641554	2.9620482712954095	-0.7131042227089526		219.13780	303.194	662_6_Brassimet_Leaves_PAXs_20_Pos_4330
13	C13H20O3	[M + H]+	C13H20O3	0.9999999999999999	205.60066401515232	205.60066401515232	0.0	44	0.9066775963175486	-3.5869264775504863	3.7491059792148107	0.35109216526473247		225.14860	356.926	1475_6_Brassimet_Leaves_PAXs_36_Pos_935
14	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	201.41286442338927	201.41286442338927	0.0	51	0.926157452627467	-3.018450388012352	3.018450388012352	0.09909462707008872		291.19550	826.014	1047_6_Brassimet_Leaves_PAXs_28_Pos_533
15	C16H24O2	[M + H]+	C16H24O2	0.9999999999999999	201.16937378703	201.16937378703	0.0	48	0.907214103456275	-2.8664964076317525	3.104469163425513	-0.025924887631014994		249.18490	982.103	1486_6_Brassimet_Leaves_PAXs_36_Pos_980
16	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	199.48672812567497	199.48672812567497	0.0	32	0.6187938288920057	-6.78349973031953	6.78349973031953	0.15797897780284487		275.20060	533.929	1525_6_Brassimet_Leaves_PAXs_37_Pos_1649
17	C18H24O3	[M + H]+	C18H24O3	0.9999999999999999	197.4485785878073	197.4485785878073	0.0	34	0.6255984679221196	-3.9119878483944035	5.956180894122969	-0.0728961376457331		289.17980	733.775	716_6_Brassimet_Leaves_PAXs_21_Pos_4412
18	C16H24O3	[M + H]+	C16H24O3	0.9999999999999999	194.877596890704	194.877596890704	0.0	40	0.816431763492609	-7.105741937076132	7.443572406027923	-0.4565963777772714		265.17970	437.517	1979_6_Brassimet_Leaves_PAXs_45_Pos_2470
19	C18H24O2	[M + H]+	C18H24O2	0.9999999999999999	190.89038583943142	190.89038583943142	0.0	32	0.6335995877351202	-4.645803092626793	6.90714749830839	-0.3896999047354222		273.18480	950.137	2131_6_Brassimet_Leaves_PAXs_48_Pos_2745
20	C15H22O3	[M + H]+	C15H22O3	0.9999999999999999	190.25703664260118	190.25703664260118	0.0	47	0.8860736747529201	-1.9711418018207765	4.018553537962115	0.11539825137331987		251.16420	458.834	291_6_Brassimet_Leaves_PAXs_14_Pos_3877
21	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	188.88770487958504	188.88770487958504	0.0	50	0.9241716700022237	-3.680657405865656	3.680657405865656	0.09909462707008872		291.19550	475.535	1420_6_Brassimet_Leaves_PAXs_35_Pos_790
22	C16H24O4	[M + H]+	C16H24O4	0.9999999999999999	187.758136804129	187.758136804129	0.0	53	0.960214446952596	-3.821759016347228	4.342302784851246	0.939983673778359		281.17500	293.041	664_6_Brassimet_Leaves_PAXs_20_Pos_4332
23	C16H26O3	[M + H]+	C16H26O3	0.9999999999999999	187.31667585811647	187.31667585811647	0.0	30	0.7002945508100148	-0.7252614390781896	5.43440130590071	0.8565104508928375		267.19570	784.502	2004_6_Brassimet_Leaves_PAXs_46_Pos_2493
24	C16H26O2	[M + Na]+	C16H26O2	0.9999999999999999	185.9212106188309	185.9212106188309	0.0	34	0.623787976729153	-0.5886881122893922	5.088778433948767	8.416383010603523		273.18480	1035.517	127_6_Brassimet_Leaves_PAXs_10_Pos_3610
25	C11H16O3	[M + H]+	C11H16O3	0.9999999999999999	182.09309230694942	182.09309230694942	0.0	42	0.8936373276776247	-4.008494044797817	4.008494044797817	-0.10564319355391487		197.11720	284.954	333_6_Brassimet_Leaves_PAXs_14_Pos_392
26	C18H24O2	[M + H]+	C18H24O2	0.9999999999999999	180.1036654636901	180.1036654636901	0.0	30	0.6084500122819942	-3.764492447256968	6.102634739301186	-0.3896999047354222		273.18480	925.588	963_6_Brassimet_Leaves_PAXs_26_Pos_5061
27	C12H16O3	[M + H]+	C12H16O3	0.9999999999999999	179.64349899276039	179.64349899276039	0.0	30	0.6323073252207105	-3.8168573769802627	6.173010477258902	-0.09958095514097237		209.11720	246.506	1338_6_Brassimet_Leaves_PAXs_33_Pos_6324
28	C16H24O2	[M + H]+	C16H24O2	0.9999999999999999	178.03435133132257	178.03435133132257	0.0	28	0.6780704755388303	-0.4240790300028273	4.704489157034692	-0.4272334850888391		249.18480	1048.47	1943_6_Brassimet_Leaves_PAXs_44_Pos_2437
29	C13H18O3	[M + H]+	C13H18O3	0.9999999999999999	177.81256401624117	177.81256401624117	0.0	26	0.6661080854629241	-0.37263181026831776	5.040750630659056	0.13046892456544756		223.13290	301.032	1459_6_Brassimet_Leaves_PAXs_35_Pos_880
30	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	177.33028830038626	177.33028830038626	0.0	46	0.9014447884416925	-1.7344228607644783	4.788817735772104	0.09909462707008872		291.19550	854.644	1478_6_Brassimet_Leaves_PAXs_36_Pos_948
31	C13H14O4	[M + H]+	C13H14O4	0.9999999999999999	177.10322019337414	177.10322019337414	0.0	37	0.8709459810077319	-1.8548309167642703	2.697616303720564	2.1889684235306004		235.09700	221.192	1806_6_Brassimet_Leaves_PAXs_42_Pos_2268
32	C18H28O2	[M + H]+	C18H28O2	0.9999999999999999	176.30175217111264	176.30175217111264	0.0	46	0.8930738119312438	-2.5914643702759097	2.5914643702759097	-0.7452242674328108		277.21600	1140.859	1460_6_Brassimet_Leaves_PAXs_35_Pos_881
33	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	176.1308286322762	176.1308286322762	0.0	28	0.5501319261213721	-3.0318904477097033	6.650766508306294	-1.4365372427712733		293.21070	987.131	542_6_Brassimet_Leaves_PAXs_19_Pos_4228
34	C15H22O2	[M + H]+	C15H22O2	0.9999999999999999	172.95849727881836	172.95849727881836	0.0	28	0.6353312302839118	-3.0613773673510005	6.5116285252509645	0.18541497321673642		235.16930	998.726	2122_6_Brassimet_Leaves_PAXs_48_Pos_2735
35	C9H13NO4	[M + H]+	C9H13NO4	0.9999999999999999	171.7278507874001	171.7278507874001	0.0	41	0.9078014184397166	-4.000524175364787	4.000524175364787	-0.17166174577531557		200.09170	94.182	2028_6_Brassimet_Leaves_PAXs_46_Pos_1139
36	C14H20O3	[M + H]+	C14H20O3	0.9999999999999999	171.1978232965063	171.1978232965063	0.0	35	0.8162448162448165	-3.1982679138198327	5.185933599772427	0.33332648592622155		237.14860	303.146	812_6_Brassimet_Leaves_PAXs_23_Pos_4671
37	C12H18O3	[M + H]+	C12H18O3	0.9999999999999999	170.71519401170193	170.71519401170193	0.0	38	0.854684981428271	-3.253571717087561	4.361710526537909	1.0851539124126386		211.13310	268.355	271_6_Brassimet_Leaves_PAXs_13_Pos_3857
38	C18H28O2	[M + H]+	C18H28O2	0.9999999999999999	169.07734492765465	169.07734492765465	0.0	49	0.8925976667912152	-2.754915847583227	2.982645226654936	-1.1059542059181868		277.21590	1127.812	2054_6_Brassimet_Leaves_PAXs_47_Pos_2558
39	C16H26O3	[M + Na]+	C16H26O3	0.9999999999999999	168.552626810918	168.552626810918	0.0	37	0.6857056512541556	0.68702828432891	5.352962797880582	8.591910812196902		289.17990	925.272	1971_6_Brassimet_Leaves_PAXs_45_Pos_2461
40	C16H24O3	[M + H]+	C16H24O3	0.9999999999999999	166.9698412417054	166.9698412417054	0.0	31	0.6558909965268501	-6.530210008051306	7.372364882790803	-0.8336994644829575		265.17960	1039.436	2142_6_Brassimet_Leaves_PAXs_48_Pos_2759
41	C15H20O7	[M + H]+	C15H20O7	0.9999999999999999	166.75574446411176	166.75574446411176	0.0	45	0.9041614123581337	-3.5868899078612198	3.5868899078612198	-0.573031126354981		313.12800	333.961	1897_6_Brassimet_Leaves_PAXs_43_Pos_2394
42	C18H24O	[M + H]+	C18H24O	0.9999999999999999	166.2696027063881	166.2696027063881	0.0	30	0.6272308578008062	-2.788591351288289	5.37841813370737	0.03172716473547795		257.19000	929.035	1470_6_Brassimet_Leaves_PAXs_36_Pos_923
43	C13H18O2	[M + H]+	C13H18O2	0.9999999999999999	165.76261859353392	165.76261859353392	0.0	45	0.9035818200060198	-3.7082138142180017	4.2013065734412365	-0.27164555849909766		207.13790	279.089	397_6_Brassimet_Leaves_PAXs_16_Pos_1368
44	C16H22O3	[M + H]+	C16H22O3	0.9999999999999999	165.39420393058882	165.39420393058882	0.0	54	0.9486588432523057	-3.686900348822994	4.347339786769773	0.8701173467772164		263.16440	830.388	2000_6_Brassimet_Leaves_PAXs_45_Pos_2489
45	C19H30O4	[M + H]+	C19H30O4	0.9999999999999999	165.08009061708012	165.08009061708012	0.0	29	0.5882182240278585	3.7124393510237077	6.346849665396957	-0.8845085458972752		323.22140	884.71	1991_6_Brassimet_Leaves_PAXs_45_Pos_2481
46	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	164.18841098174983	164.18841098174983	0.0	50	0.9485207100591714	-3.818428955722785	3.818428955722785	0.15797897780284487		275.20060	679.255	1494_6_Brassimet_Leaves_PAXs_36_Pos_996
47	C18H30O4	[M + H]+	C18H30O4	0.9999999999999999	163.62487499973875	163.62487499973875	0.0	47	0.9101629169899144	-1.5997260504813084	3.255687263620687	0.36664497615383507		311.22180	678.838	1620_6_Brassimet_Leaves_PAXs_39_Pos_1934
48	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	163.0970406449679	163.0970406449679	0.0	29	0.5778618081815062	-2.0544700928421333	4.546107194136113	-0.20539239773551204		275.20050	576.261	2126_6_Brassimet_Leaves_PAXs_48_Pos_2740
48	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	163.0970406449679	163.0970406449679	0.0	29	0.5778618081815062	-2.0544700928421333	4.546107194136113	-0.20539239773551204		275.20050	587.829	1314_6_Brassimet_Leaves_PAXs_32_Pos_1539
49	C12H16O3	[M + H]+	C12H16O3	0.9999999999999999	160.90614026716236	160.90614026716236	0.0	33	0.7954615781330578	-1.2187103502501795	3.150900322860389	-0.5777819724724826		209.11710	364.515	119_6_Brassimet_Leaves_PAXs_10_Pos_3598
50	C10H14O2	[M + Na]+	C10H14O2	0.9999999999999999	160.2532433270538	160.2532433270538	0.0	26	0.6230916030534356	0.463427890077439	5.638761346647901	12.690249189447362		189.09100	345.489	1244_6_Brassimet_Leaves_PAXs_31_Pos_5958
51	C14H18O3	[M + H]+	C14H18O3	0.9999999999999999	159.7766928685015	159.7766928685015	0.0	27	0.46693448702101364	-0.028326422189035652	5.61373563157236	2.675552014024653		235.13350	254.992	891_6_Brassimet_Leaves_PAXs_25_Pos_4886
52	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	159.37070238382006	159.37070238382006	0.0	26	0.6768692610406647	-1.7328435941260372	5.034603238658605	-1.0954851952837126		293.21080	585.077	1516_6_Brassimet_Leaves_PAXs_37_Pos_1618
53	C16H26O4	[M + H]+	C16H26O4	0.9999999999999999	159.04958299661882	159.04958299661882	0.0	31	0.5504371217215869	-3.770855260120131	6.291427124415011	-2.068450525211966		283.18980	438.306	1224_6_Brassimet_Leaves_PAXs_30_Pos_5871
54	C19H30O6	[M + H]+	C19H30O6	0.9999999999999999	158.97475832272852	158.97475832272852	0.0	32	0.5672436750998667	-3.569980703815469	4.338259953139386	-0.04260022701637607		355.21150	738.855	746_6_Brassimet_Leaves_PAXs_22_Pos_4470
55	C13H20O2	[M + H]+	C13H20O2	0.9999999999999999	158.95660293939235	158.95660293939235	0.0	40	0.8050193050193051	-4.212360753438789	4.289352495155379	-9.592716912186207		209.15160	240.917	248_6_Brassimet_Leaves_PAXs_13_Pos_1020
56	C12H18O3	[M + H]+	C12H18O3	0.9999999999999999	158.89400021447577	158.89400021447577	0.0	39	0.826550791007494	-3.034969352676465	3.5815208140386527	0.13788428756564966		211.13290	591.805	1580_6_Brassimet_Leaves_PAXs_38_Pos_1801
57	C15H22O8	[M + H]+	C15H22O8	0.9999999999999999	158.76752242302686	158.76752242302686	0.0	45	0.8784006595218468	-3.0794858131950678	4.938892589594102	-1.3411800763534882		331.13830	335.446	1886_6_Brassimet_Leaves_PAXs_43_Pos_2382
58	C15H22O2	[M + H]+	C15H22O2	0.9999999999999999	156.50114813671294	156.50114813671294	0.0	24	0.4392182842000661	-3.051514966879974	6.486527799759791	-0.2398107003060818		235.16920	739.487	2008_6_Brassimet_Leaves_PAXs_46_Pos_2496
59	C21H32O4	[M + H]+	C21H32O4	0.9999999999999999	155.99533158802546	155.99533158802546	0.0	31	0.6957283680175249	-4.721900312060092	6.746703951482087	-0.389294412393153		349.23720	1054.842	151_6_Brassimet_Leaves_PAXs_11_Pos_3643
60	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	155.17566484709963	155.17566484709963	0.0	41	0.7974468085106382	-3.2676346648074155	4.2452846546245855	-0.24431735699777513		291.19540	872.565	227_6_Brassimet_Leaves_PAXs_12_Pos_3779
61	C11H14O3	[M + H]+	C11H14O3	0.9999999999999999	154.76726263019674	154.76726263019674	0.0	39	0.8717906652448532	-5.4121941547669365	7.392355036131152	-0.3626834776922835		195.10150	329.359	974_6_Brassimet_Leaves_PAXs_26_Pos_5086
62	C18H35NO5	[M + H]+	C18H35NO5	0.9999999999999999	154.73063995764915	154.73063995764915	0.0	50	0.9312653425574651	-2.9770079286023106	2.9770079286023106	9.470068259662627E-4		346.25880	679.913	1587_6_Brassimet_Leaves_PAXs_38_Pos_1836
63	C13H22NO4	[M + K]+	C13H22NO4	0.9999999999999999	153.59679731531048	153.59679731531048	0.0	34	0.6412399860675722	0.3037267399618193	4.979258102511766	-0.8175856912758951		295.11780	345.881	526_6_Brassimet_Leaves_PAXs_18_Pos_4209
64	C19H26NO2	[M + Na]+	C19H26NO2	0.9999999999999999	152.42143950735726	152.42143950735726	0.0	38	0.7077553593947036	-0.6580966357070338	4.423540144211218	-1.7784615330064328		323.18500	903.044	642_6_Brassimet_Leaves_PAXs_20_Pos_4292
65	C16H22O3	[M + H]+	C16H22O3	0.9999999999999999	152.39381206459117	152.39381206459117	0.0	42	0.8535967578520779	-3.3855305658414228	4.5026416258455	1.2501074782849362		263.16450	290.827	438_6_Brassimet_Leaves_PAXs_16_Pos_4080
66	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	151.7831884803762	151.7831884803762	0.0	47	0.8823529411764706	-1.2289088015742813	3.217815831857997	-0.7544333806226019		293.21090	1173.331	1975_6_Brassimet_Leaves_PAXs_45_Pos_2465
67	C15H26N6O3	[M + H]+	C15H26N6O3	0.9999999999999999	151.13518731935784	151.13518731935784	0.0	41	0.7279191616766472	3.709383817406289	6.730086269366432	7.620077176386934		339.21650	663.151	472_6_Brassimet_Leaves_PAXs_17_Pos_4133
68	C19H28O4	[M + H]+	C19H28O4	0.9999999999999999	150.6722177286351	150.6722177286351	0.0	31	0.6060715576436573	-0.180712520988187	3.862780049256288	0.1997842178507819		321.20610	914.705	2440_6_Brassimet_Leaves_PAXs_53_Pos_3386
69	C18H24O2	[M + H]+	C18H24O2	0.9999999999999999	149.81943459849953	149.81943459849953	0.0	25	0.5044384407564647	-1.3794707669320934	4.453841747339606	-1.4878592691631576		273.18450	569.713	406_6_Brassimet_Leaves_PAXs_16_Pos_4040
70	C18H25NOP	[M + H]+	C18H25NOP	0.9999999999999999	149.69213445048464	149.69213445048464	0.0	30	0.5969068772622571	-1.0754682285317905	7.1072874168387745	-8.749165788674999		303.17200	1055.364	940_6_Brassimet_Leaves_PAXs_26_Pos_5008
71	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	149.57509026252066	149.57509026252066	0.0	26	0.5393529695799132	-3.0733865969969143	5.612524704246901	-1.0954851952837126		293.21080	1035.173	1000_6_Brassimet_Leaves_PAXs_27_Pos_5192
72	C13H20O2	[M + H]+	C13H20O2	0.9999999999999999	149.50558794170328	149.50558794170328	0.0	22	0.5896986685353888	-5.421834942502496	6.746703951482087	-1.4646294872288121		209.15330	294.681	1640_6_Brassimet_Leaves_PAXs_39_Pos_1989
73	C21H32O4	[M + H]+	C21H32O4	0.9999999999999999	149.45114433365165	149.45114433365165	0.0	28	0.5721189591078069	0.5240011849861472	4.816844416621766	-0.10295604314913866		349.23730	986.46	2449_6_Brassimet_Leaves_PAXs_54_Pos_3397
74	C18H26O2	[M + H]+	C18H26O2	0.9999999999999999	149.4180372232509	149.4180372232509	0.0	28	0.5891891891891892	-1.4515215579564205	4.84151575320479	0.15797897780284487		275.20060	491.402	143_6_Brassimet_Leaves_PAXs_11_Pos_3634
75	C15H16N2O2	[M + H]+	C15H16N2O2	0.9999999999999999	149.35870595985648	149.35870595985648	0.0	31	0.624952308279283	2.2643264928305107	4.96968183801984	0.9559256102098012		257.12870	526.318	1287_6_Brassimet_Leaves_PAXs_32_Pos_6087
76	C12H18N3O4	[M + H]+	C12H18N3O4	0.9999999999999999	148.62107988695982	148.62107988695982	0.0	37	0.6963708228530363	0.5868393893792555	5.699726393763486	3.316113819334194		269.13790	348.215	863_6_Brassimet_Leaves_PAXs_24_Pos_4842
77	C15H24O6	[M + H]+	C15H24O6	0.9999999999999999	148.46971216596816	148.46971216596816	0.0	31	0.574401368301026	-2.012387768449319	4.830789836603694	0.7805026003304183		301.16480	327.621	817_6_Brassimet_Leaves_PAXs_23_Pos_4683
78	C11H16O2	[M + H]+	C11H16O2	0.9999999999999999	148.14046648673147	148.14046648673147	0.0	40	0.8901841159167663	-4.065209416963388	4.065209416963388	-0.5863670524232013		181.12220	697.015	225_6_Brassimet_Leaves_PAXs_12_Pos_377
79	C18H28O2	[M + H]+	C18H28O2	0.9999999999999999	148.1297971298744	148.1297971298744	0.0	33	0.6593437945791732	-2.538315441140059	5.487777721381613	-0.3844945894042811		277.21610	740.717	2016_6_Brassimet_Leaves_PAXs_46_Pos_2506
80	C18H29NO9	[M + H]+	C18H29NO9	0.9999999999999999	146.80456158771202	146.80456158771202	0.0	49	0.9168558951965068	-3.587083249207578	3.590492983966012	-0.019693859362406883		404.19150	343.985	1349_6_Brassimet_Leaves_PAXs_33_Pos_635
81	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	146.1919035593486	146.1919035593486	0.0	37	0.6933367635708774	-1.6290908029896691	6.088976880590043	-0.4133817983999723		293.21100	696.774	808_6_Brassimet_Leaves_PAXs_23_Pos_4655
82	C16H24O4	[M + H]+	C16H24O4	0.9999999999999999	146.08689925678178	146.08689925678178	0.0	28	0.6088922381311227	0.08372046594406098	4.340976195501283	-0.12696764880962108		281.17470	359.686	582_6_Brassimet_Leaves_PAXs_19_Pos_4281
83	C13H18O2	[M + H]+	C13H18O2	0.9999999999999999	146.05403433321183	146.05403433321183	0.0	47	0.9281503903138438	-4.360844184781493	4.728036504370346	-0.27164555849909766		207.13790	496.325	1631_6_Brassimet_Leaves_PAXs_39_Pos_1962
84	C16H24O3	[M + H]+	C16H24O3	0.9999999999999999	146.00864116875778	146.00864116875778	0.0	42	0.8594808126410836	-2.2709718901018805	4.054491514703074	-0.8336994644829575		265.17960	1006.092	1996_6_Brassimet_Leaves_PAXs_45_Pos_2485
85	C14H20O5	[M + H]+	C14H20O5	0.9999999999999999	145.93982932848064	145.93982932848064	0.0	42	0.9102675933481525	-3.6321898851779304	3.834556321338499	-0.9296048775877412		269.13810	335.536	2034_6_Brassimet_Leaves_PAXs_46_Pos_2527
86	C16H18N2O2	[M + H]+	C16H18N2O2	0.9999999999999999	145.91074894731227	145.91074894731227	0.0	30	0.5971532605097654	-2.4120545071170763	5.4802607833916825	1.8282934990982271		271.14460	926.133	546_6_Brassimet_Leaves_PAXs_19_Pos_4233
87	C18H28O3	[M + H]+	C18H28O3	0.9999999999999999	145.7778615944467	145.7778615944467	0.0	43	0.8394406943105108	-3.0788232572417353	4.88441744575259	-0.4133817983999723		293.21100	1083.835	1581_6_Brassimet_Leaves_PAXs_38_Pos_181
88	C18H26O3	[M + H]+	C18H26O3	0.9999999999999999	145.72091700072198	145.72091700072198	0.0	31	0.59297052154195	2.4502940453304416	5.739774720542433	-0.24431735699777513		291.19540	1036.116	2450_6_Brassimet_Leaves_PAXs_54_Pos_3398
89	C18H37NO5	[M + H]+	C18H37NO5	0.9999999999999999	144.8576367092099	144.8576367092099	0.0	46	0.909599696452286	-2.476434059969309	2.476434059969309	-0.14280719612349765		348.27440	741.918	1615_6_Brassimet_Leaves_PAXs_39_Pos_1912
90	C17H20O3	[M + H]+	C17H20O3	0.9999999999999999	144.3272230999577	144.3272230999577	0.0	28	0.5246443929870991	-0.5312614573171142	4.385865700884761	0.2893952576741127		273.14860	1023.424	2010_6_Brassimet_Leaves_PAXs_46_Pos_2498
91	C23H40N2O7	[M + H]+	C23H40N2O7	0.9999999999999999	143.7927857082584	143.7927857082584	0.0	47	0.9091420851159652	-2.36904199928329	2.36904199928329	0.1572913642420816		457.29090	435.752	416_6_Brassimet_Leaves_PAXs_16_Pos_4060
92	C7H16N6O4S	[M + Na]+	C7H16N6O4S	0.9999999999999999	142.96299976129677	142.96299976129677	0.0	45	0.7716371220020855	0.3964979756790734	5.781084963434255	-1.6321941352669829		303.08410	66.608	1385_6_Brassimet_Leaves_PAXs_34_Pos_696
93	C18H30O3	[M + H]+	C18H30O3	0.9999999999999999	142.85886293513536	142.85886293513536	0.0	31	0.671752738654147	-2.877897404988202	4.83118303461605	-0.5801377331290563		295.22660	971.407	2132_6_Brassimet_Leaves_PAXs_48_Pos_2746
94	C18H29NO4	[M + H]+	C18H29NO4	0.9999999999999999	142.60104966223258	142.60104966223258	0.0	45	0.9199999999999998	-3.030078747177817	3.030078747177817	0.5093497826830402		324.21710	825.541	1887_6_Brassimet_Leaves_PAXs_43_Pos_2383
95	C18H28O2	[M + H]+	C18H28O2	0.9999999999999999	142.49612760140184	142.49612760140184	0.0	26	0.6087414428646658	-4.432880427048124	5.8510455266417996	-0.7452242674328108		277.21600	1205.353	2350_6_Brassimet_Leaves_PAXs_52_Pos_3147
96	C15H20N2O10	[M + K]+	C15H20N2O10	0.9999999999999999	141.8699788705557	141.8699788705557	0.0	49	0.8229552996291237	3.2168303522970154	3.241790531646383	3.622442137311661		427.07650	39.171	1372_6_Brassimet_Leaves_PAXs_34_Pos_669
97	C18H35NO4	[M + H]+	C18H35NO4	0.9999999999999999	141.70665175974625	141.70665175974625	0.0	37	0.671462829736211	-3.173534400052882	6.074580301666181	-0.5603161673977197		330.26370	976.661	212_6_Brassimet_Leaves_PAXs_12_Pos_3727
98	C18H27N5O10S2	[M + H]+	C18H27N5O10S2	0.9999999999999999	141.14762456319502	141.14762456319502	0.0	39	0.6298949379178607	-0.6339611712365281	1.678993875392319	0.7237761256439087		538.12760	130.904	2026_6_Brassimet_Leaves_PAXs_46_Pos_2519
99	C18H27NO4	[M + H]+	C18H27NO4	0.9999999999999999	140.93654608547752	140.93654608547752	0.0	39	0.8842671886469294	-1.683784878296946	3.681532589186594	0.3575524794273766		322.20140	433.564	1986_6_Brassimet_Leaves_PAXs_45_Pos_2476
100	C23H38N2O6	[M + H]+	C23H38N2O6	0.9999999999999999	140.92765901249064	140.92765901249064	0.0	50	0.9216422357287573	-2.266295723038664	2.266295723038664	-0.5995904445963928		439.28000	437.462	1891_6_Brassimet_Leaves_PAXs_43_Pos_2389
101	C11H14O4	[M + H]+	C11H14O4	0.9999999999999999	140.26428676145866	140.26428676145866	0.0	28	0.5944524151123864	-2.384933218152708	6.279361435458199	-0.4044601923725101		211.09640	265.27	953_6_Brassimet_Leaves_PAXs_26_Pos_1461
102	C15H22O3	[M + H]+	C15H22O3	0.9999999999999999	140.0928804285645	140.0928804285645	0.0	20	0.4932903918411163	-8.57138085143879	9.123146835514216	0.11539825137331987		251.16420	597.478	921_6_Brassimet_Leaves_PAXs_25_Pos_4978
103	C14H26O3	[M + Na]+	C14H26O3	0.9999999999999999	140.00846295381137	140.00846295381137	0.0	25	0.5697735650342283	0.9934076629643205	4.501097320046245	8.615319760638627		265.17970	738.287	656_6_Brassimet_Leaves_PAXs_20_Pos_4324
104	C15H33N7O3	[M + H]+	C15H33N7O3	0.9999999999999999	139.98432011347586	139.98432011347586	0.0	38	0.7248834251801615	1.0220793586254424	5.895154292957161	7.593187720599561		360.27450	678.722	2342_6_Brassimet_Leaves_PAXs_51_Pos_3139
105	C16H22O2	[M + H]+	C16H22O2	0.9999999999999999	139.38263939762328	139.38263939762328	0.0	21	0.66056407718951	-3.6717624919633023	5.81988855237127	0.17641312841400064		247.16930	760.885	1197_6_Brassimet_Leaves_PAXs_30_Pos_5761
